,SymbolsA,EntrezsA,AveExpr,B
221096_s_at,TMCO6,55374,7.46585543616429,-1.50916499097531
218471_s_at,BBS1,582,8.34875741893353,-1.50973665564133
220625_s_at,ELF5,2001,8.82100908582688,-1.51716271967679
212314_at,SEL1L3,23231,9.59561982510025,-1.51808140188483
211368_s_at,CASP1,834,6.95059291585289,-1.52034022614556
205350_at,CRABP1,1381,7.41388024462354,-1.52044600971232
206958_s_at,UPF3A,65110,8.58382225341994,-1.52301426819333
209288_s_at,CDC42EP3,10602,7.16848203179567,-1.52633301087582
218350_s_at,GMNN,51053,9.65622022496952,-1.52750960417957
202988_s_at,RGS1,5996,5.61496384496284,-1.53149140596169
212887_at,SEC23A,10484,8.7710634640098,-1.531732045604
219301_s_at,CNTNAP2,26047,6.38129147585153,-1.53307200851272
208710_s_at,AP3D1,8943,9.53658118529931,-1.5460293083558
212730_at,SYNM,23336,8.94086917914727,-1.54615683828527
205364_at,ACOX2,8309,7.8477410624044,-1.55057141748449
205248_at,DOPEY2,9980,5.93674657974351,-1.55290236861305
203120_at,TP53BP2,7159,8.39324483289235,-1.56292281549171
218247_s_at,MEX3C,51320,8.68906277288108,-1.57019598709077
57082_at,LDLRAP1,26119,9.19192317067046,-1.58619837508476
213294_at,EIF2AK2,5610,10.2603576178001,-1.594633886163
209155_s_at,NT5C2,22978,7.1261612551172,-1.60090677541495
207163_s_at,AKT1,207,9.57682212515183,-1.60159054948028
209193_at,PIM1,5292,7.40922718981421,-1.60933261953516
212982_at,ZDHHC17,23390,8.30122929825354,-1.61067881965911
200617_at,MLEC,9761,10.3821522729947,-1.63716437801634
219882_at,TTLL7,79739,6.93713608063896,-1.64555607631296
202275_at,G6PD,2539,7.91384514462769,-1.64855542523039
212115_at,HN1L,90861,12.0440389888454,-1.65254914783282
219006_at,NDUFAF4,29078,8.69413331800013,-1.65326749959944
201811_x_at,SH3BP5,9467,9.94734154851837,-1.65777877271762
210105_s_at,FYN,2534,9.08579417374251,-1.66637180472284
213982_s_at,RABGAP1L,9910,8.38126795692054,-1.67288524077974
202527_s_at,SMAD4,4089,6.4316077830949,-1.68747287570065
203755_at,BUB1B,701,9.37406524157363,-1.69677529008033
219918_s_at,ASPM,259266,8.10999210225717,-1.72155474717535
204959_at,MNDA,4332,7.98682475752525,-1.72745419103793
205098_at,CCR1,1230,9.22105463276192,-1.73316278618119
203384_s_at,GOLGA1,2800,7.21951716007677,-1.74475633244612
200868_s_at,RNF114,55905,9.24793126919769,-1.74596259173377
200618_at,LASP1,3927,11.1979469386926,-1.7565876528907
212754_s_at,MON2,23041,8.23001972736961,-1.7626549853727
64486_at,CORO1B,57175,10.056461924708,-1.76357035138125
218124_at,RETSAT,54884,9.59576495158377,-1.77800204878505
203561_at,FCGR2A,2212,7.99191469359283,-1.78213608176945
212510_at,GPD1L,23171,9.79873689881771,-1.790253008014
204725_s_at,NCK1,4690,8.69200339358529,-1.79767763206496
202548_s_at,ARHGEF7,8874,9.88249885733613,-1.79799136011489
214511_x_at,FCGR1B,2210,8.16149817457803,-1.804613490241
218476_at,POMT1,10585,7.61468044321202,-1.80991411783285
213664_at,SLC1A1,6505,8.42588070999707,-1.81021050281401
203447_at,PSMD5,5711,10.5964021611768,-1.81340646500108
204396_s_at,GRK5,2869,7.11746405924192,-1.8149475991257
206561_s_at,AKR1B10,57016,6.99791833028639,-1.81958131738699
211979_at,GPR107,57720,9.3485404729415,-1.82494161900587
202387_at,BAG1,573,9.72791175874203,-1.8284474184215
222116_s_at,TBC1D16,125058,9.29787271625406,-1.83154435244414
206254_at,EGF,1950,5.51688633068307,-1.83812552585031
219549_s_at,RTN3,10313,10.2126317783263,-1.84133436943803
203675_at,NUCB2,4925,9.38081992232928,-1.84467373119411
209222_s_at,OSBPL2,9885,8.8182897425882,-1.84672237205116
209891_at,SPC25,57405,5.84310954635973,-1.84695883883761
201403_s_at,MGST3,4259,11.3472721595559,-1.8480669761838
219258_at,TIPIN,54962,6.33712654939217,-1.84846154515513
221518_s_at,USP47,55031,9.56984909675054,-1.85040587940761
212179_at,PNISR,25957,8.99899111392186,-1.86354066809338
202591_s_at,SSBP1,6742,10.6449774011585,-1.86551356209445
218910_at,ANO10,55129,8.79637420279044,-1.86742060305045
203062_s_at,MDC1,9656,8.55680053500093,-1.86974413571021
202299_s_at,LAMTOR5,10542,10.6142069462178,-1.87110878787272
209481_at,SNRK,54861,9.08987206997591,-1.87395509652621
218663_at,NCAPG,64151,6.40018395878433,-1.87802031909229
217949_s_at,VKORC1,79001,10.1161334571176,-1.87809273753278
218174_s_at,TMEM254,80195,6.80916266498648,-1.88187541967427
202626_s_at,LYN,4067,9.5375852618526,-1.88215696497811
219434_at,TREM1,54210,8.66096757474746,-1.88548834264997
218241_at,GOLGA5,9950,9.57400718069655,-1.88740301389013
209624_s_at,MCCC2,64087,8.17316550809502,-1.89365942205225
203358_s_at,EZH2,2146,8.05039793890722,-1.89438941026951
202052_s_at,RAI14,26064,9.19663871586848,-1.89567584992353
213093_at,PRKCA,5578,7.48285554512163,-1.89720045497892
201177_s_at,UBA2,10054,9.57380929315326,-1.90203399311949
205047_s_at,ASNS,440,9.12536137021361,-1.90450390802437
205568_at,AQP9,366,8.46004335553997,-1.90604761211154
202593_s_at,GDE1,51573,7.42424644344332,-1.90901926453228
201276_at,RAB5B,5869,7.66688340375001,-1.91539006310349
213355_at,ST3GAL6,10402,6.83938973002441,-1.93017270390441
213484_at,ADD2,119,7.19487937823348,-1.9310884366685
200082_s_at,RPS7,6201,10.7737754997643,-1.93135657999749
203712_at,PUM3,9933,9.8263712009108,-1.93428690463304
213293_s_at,TRIM22,10346,9.62321666468587,-1.939824666126
202705_at,CCNB2,9133,9.62976931685973,-1.9405048426534
203881_s_at,DMD,1756,6.30708736907305,-1.9441999250831
208899_x_at,ATP6V1D,51382,9.6634868429926,-1.94610419152357
214467_at,GPR65,8477,7.95840248344652,-1.94800222398771
204607_at,HMGCS2,3158,8.5165055453968,-1.94984605286526
217892_s_at,LIMA1,51474,10.1413773391718,-1.95161328222422
200783_s_at,STMN1,3925,9.98791614233174,-1.95296466925036
221190_s_at,C18orf8,29919,8.28631636700903,-1.95704690931829
201717_at,MRPL49,740,10.7318186093412,-1.95758156613722
36936_at,TSTA3,7264,9.99605737901923,-1.96020185114449
205207_at,IL6,3569,5.67526173789599,-1.96934334141931
209421_at,MSH2,4436,7.96440874059389,-1.97595222620528
213716_s_at,SECTM1,6398,8.31488255274697,-1.98168454979966
218040_at,PRPF38B,55119,7.6982874174606,-1.9851459758262
211395_x_at,FCGR2C,9103,8.04907739431238,-1.98637153473826
213122_at,TSPYL5,85453,8.88350521668754,-1.99100977016645
213375_s_at,N4BP2L1,90634,8.18118530639075,-1.99266416557407
218760_at,COQ6,51004,7.61096999743256,-1.99862510025809
212741_at,MAOA,4128,8.31976273080079,-2.00263767839356
202565_s_at,SVIL,6840,8.97058981822525,-2.00898358261841
218236_s_at,PRKD3,23683,7.62409496693183,-2.0122692686176
212227_x_at,EIF1,10209,11.5486792122718,-2.01387590162825
209008_x_at,KRT8,3856,10.8464736543,-2.02296706566264
218264_at,BCCIP,56647,8.01396886433376,-2.02447763900858
59697_at,RAB15,376267,9.25316294504475,-2.02980327658107
208875_s_at,PAK2,5062,8.06429467286496,-2.03825006356497
220149_at,C2orf54,79919,8.3229292154266,-2.04360891271555
218590_at,C10orf2,56652,8.24294487737035,-2.0505840113943
213694_at,RSBN1,54665,7.0921250578683,-2.05197397409721
205209_at,ACVR1B,91,7.39200093295727,-2.05361327016183
212240_s_at,PIK3R1,5295,8.87767025693635,-2.05386514423935
218735_s_at,ZNF544,27300,8.85243274642043,-2.06531865309998
213803_at,KPNB1,3837,8.23759014408582,-2.06658621993347
204140_at,TPST1,8460,8.3929820221606,-2.06746711236974
215559_at,ABCC6,368,6.33433556398923,-2.06856834543655
216202_s_at,SPTLC2,9517,7.70649223057606,-2.07131880911605
212846_at,RRP1B,23076,10.1551684341886,-2.07572084140674
219698_s_at,METTL4,64863,7.40325559862651,-2.08759725278161
203493_s_at,CEP57,9702,6.8023569787142,-2.08836003768495
217728_at,S100A6,6277,9.75063896417159,-2.08886863327881
212190_at,SERPINE2,5270,10.1438669923316,-2.1004851399934
203054_s_at,TCTA,6988,9.21058440253273,-2.1015979073892
204457_s_at,GAS1,2619,10.036813491328,-2.10262820345388
217562_at,BRINP3,339479,5.80848887743775,-2.10489142302073
205466_s_at,HS3ST1,9957,6.67995314283862,-2.10824042617541
214053_at,ERBB4,2066,7.75999871299503,-2.11042614795412
206770_s_at,SLC35A3,23443,7.63748093014779,-2.11352592802642
205778_at,KLK7,5650,6.93091458583591,-2.12138426547094
205349_at,GNA15,2769,7.83518935514558,-2.12517153280527
218421_at,CERK,64781,9.38667823942351,-2.12749087964394
205173_x_at,CD58,965,8.45084760698824,-2.13195904904731
212922_s_at,SMYD2,56950,9.61223022427747,-2.13680089886034
212830_at,MEGF9,1955,9.18173407609711,-2.13980751909004
219327_s_at,GPRC5C,55890,8.30247032175939,-2.15340344345241
217830_s_at,NSFL1C,55968,9.02097046341309,-2.15852724275124
218806_s_at,VAV3,10451,7.78262212953397,-2.16324928801995
207571_x_at,THEMIS2,9473,7.76005309316746,-2.16333625226799
202322_s_at,GGPS1,9453,10.4859804837379,-2.16595286065576
204003_s_at,NUPL2,11097,8.11663573790496,-2.16634587915403
216347_s_at,PPP1R13B,23368,7.50532312234842,-2.16938442848841
208913_at,GGA2,23062,9.12493739919548,-2.17229522952764
219768_at,VTCN1,79679,8.73662801085592,-2.17337739502057
217880_at,CDC27,996,8.36223409014323,-2.17818512845354
212256_at,GALNT10,55568,8.3948261770592,-2.18514133508803
219342_at,CASD1,64921,7.8742649729431,-2.18848585639955
204162_at,NDC80,10403,7.62275934603508,-2.19081887907266
218824_at,PNMAL1,55228,7.39277788530198,-2.19492308075866
215884_s_at,UBQLN2,29978,8.96702367821852,-2.19551817724969
209295_at,TNFRSF10B,8795,8.87575568992539,-2.19897978602553
212569_at,SMCHD1,23347,7.32592174977913,-2.20208532993163
205453_at,HOXB2,3212,10.1285082362756,-2.21374922455275
202382_s_at,GNPDA1,10007,9.51959624638022,-2.21620436569139
202870_s_at,CDC20,991,8.63562760849896,-2.21712683634245
202636_at,RNF103,7844,10.8021205438074,-2.23123738632574
218341_at,PPCS,79717,9.6489928751641,-2.23796297267649
209657_s_at,HSF2,3298,5.5254115224633,-2.24776771759427
218858_at,DEPTOR,64798,9.26450402748915,-2.2548580831238
218841_at,ASB8,140461,7.99231031840634,-2.25493056372245
202500_at,DNAJB2,3300,9.13289844104031,-2.25821258227913
218587_s_at,POGLUT1,56983,8.35978260763496,-2.26100066464649
215111_s_at,TSC22D1,8848,11.3317929626036,-2.26417777576325
210845_s_at,PLAUR,5329,9.34790254794376,-2.26477421631902
218852_at,PPP2R3C,55012,8.21668670557204,-2.26915539843457
200074_s_at,RPL14,9045,11.7227063718078,-2.27653145893027
218834_s_at,TMEM132A,54972,8.54165585077819,-2.27699341540486
203028_s_at,CYBA,1535,10.191412519869,-2.28075085502737
209179_s_at,MBOAT7,79143,10.0599114344871,-2.29515494857587
204203_at,CEBPG,1054,7.8203483197483,-2.29581320456393
201658_at,ARL1,400,9.83495406806963,-2.29901578109568
220979_s_at,ST6GALNAC5,81849,6.99999275993895,-2.30572458715736
216836_s_at,ERBB2,2064,9.75926601423617,-2.31866336112924
219353_at,NHLRC2,374354,6.83826318736469,-2.31939627558534
213558_at,PCLO,27445,6.34277112238368,-2.3207584233827
208454_s_at,CPQ,10404,7.71721872591311,-2.32206566429399
219067_s_at,NSMCE4A,54780,7.8497035315409,-2.3267045341947
204470_at,CXCL1,2919,7.06208492115723,-2.33971114142886
205100_at,GFPT2,9945,8.33155049099858,-2.34427647373175
212110_at,SLC39A14,23516,9.90301826978301,-2.35071668438311
219123_at,ZNF232,7775,8.41631358870944,-2.35285685187267
207981_s_at,ESRRG,2104,6.43854362902848,-2.36649776774717
218856_at,TNFRSF21,27242,10.1216030782845,-2.36854109521014
202820_at,AHR,196,7.72390923584841,-2.37811356094757
210895_s_at,CD86,942,7.85389108681158,-2.37936935792793
200747_s_at,NUMA1,4926,9.07466268206576,-2.38786543201723
202391_at,BASP1,10409,10.4951206775693,-2.38946681507211
209459_s_at,ABAT,18,6.81467956844106,-2.39313161457922
203154_s_at,PAK4,10298,9.29823273839677,-2.39345889390373
218789_s_at,C11orf71,54494,7.61817740572742,-2.39359362126067
201896_s_at,PSRC1,84722,7.63039180423042,-2.39712460217314
214598_at,CLDN8,9073,7.58143127183912,-2.40021767335415
203139_at,DAPK1,1612,8.7157347093006,-2.40264551654267
205830_at,CLGN,1047,5.80756109501815,-2.40657162397187
204867_at,GCHFR,2644,8.07690677753364,-2.40807668618676
217930_s_at,TOLLIP,54472,7.74638845727727,-2.41133706442934
203549_s_at,LPL,4023,9.04483549295529,-2.41356778979085
204097_s_at,RBMX2,51634,7.86599251953528,-2.41873238479024
202414_at,ERCC5,2073,8.28073600534768,-2.42834043876717
204973_at,GJB1,2705,8.26280321217756,-2.4342504175153
206373_at,ZIC1,7545,7.22014025670538,-2.43536187267263
205403_at,IL1R2,7850,6.92716953658419,-2.43631802041539
206364_at,KIF14,9928,7.17116021502421,-2.44130390385074
212946_at,VWA8,23078,9.17468442833582,-2.44460075059044
203702_s_at,TTLL4,9654,7.627458842432,-2.44859357580683
204438_at,MRC1,4360,8.35933063131271,-2.44923432048128
209943_at,FBXL4,26235,6.48951658195189,-2.45754798699513
208896_at,DDX18,8886,8.49521919107543,-2.46502798538618
217897_at,FXYD6,53826,8.19041130971296,-2.46520346018087
203685_at,BCL2,596,8.18809326859651,-2.46737709009411
209949_at,NCF2,4688,9.1293729768287,-2.47175939916819
208361_s_at,POLR3D,661,7.69631974405429,-2.47219448236559
204809_at,CLPX,10845,7.61700199119791,-2.47556809896727
219074_at,TMEM184C,55751,8.06354145247841,-2.48023568094291
212097_at,CAV1,857,9.48353915986754,-2.48168829342788
212010_s_at,CDV3,55573,10.6328591227684,-2.48195902877946
219587_at,TTC12,54970,7.5650981576649,-2.48208268445099
204173_at,MYL6B,140465,8.43721494893937,-2.48819144266253
201424_s_at,CUL4A,8451,8.0233238839989,-2.4976614896115
202908_at,WFS1,7466,8.39341891712702,-2.49868753542731
212536_at,ATP11B,23200,7.8280189431367,-2.49886861002141
212462_at,KAT6B,23522,8.63648844207305,-2.50034150240196
218238_at,GTPBP4,23560,8.95172318844161,-2.50307607650819
219747_at,NDNF,79625,7.89398494606611,-2.5045954049249
204524_at,PDPK1,5170,8.5351160427478,-2.50587277742483
209015_s_at,DNAJB6,10049,8.9396927289172,-2.51215140905581
201911_s_at,FARP1,10160,9.12748287455145,-2.51534542093914
208808_s_at,HMGB2,3148,11.0597367914723,-2.51537640671811
218576_s_at,DUSP12,11266,9.03302568836501,-2.5164877992671
211423_s_at,SC5D,6309,9.0047791991352,-2.51927464039898
219947_at,CLEC4A,50856,7.57325175762226,-2.52039943967398
212820_at,DMXL2,23312,7.70659890469668,-2.52425548273896
202133_at,WWTR1,25937,9.58670588990126,-2.52709198669655
212899_at,CDK19,23097,9.14826637505159,-2.52919266962504
208677_s_at,BSG,682,8.57666373217293,-2.53227836559646
200966_x_at,ALDOA,226,12.5330941537137,-2.5326650608939
204295_at,SURF1,6834,9.32278890087834,-2.53356465178715
208791_at,CLU,1191,9.64708837758413,-2.54142554079027
203215_s_at,MYO6,4646,10.1607476301629,-2.54232705942682
212297_at,ATP13A3,79572,8.52687270078862,-2.54354336958901
202329_at,CSK,1445,9.84416308412581,-2.54504575754726
203607_at,INPP5F,22876,8.23481355476493,-2.55209260677402
205104_at,SNPH,9751,6.70412331882016,-2.55242872068593
218098_at,ARFGEF2,10564,9.12145143638769,-2.55530966229719
219777_at,GIMAP6,474344,7.73910156571676,-2.5559526328779
204347_at,AK4,205,7.65723224814223,-2.57144447458369
205997_at,ADAM28,10863,7.52294820329815,-2.57566192742095
203889_at,SCG5,6447,7.49264404700234,-2.59437401485808
203706_s_at,FZD7,8324,9.1912988005871,-2.59599750262197
214429_at,MTMR6,9107,8.50017740713657,-2.59693766875921
212371_at,DESI2,51029,10.0163367645339,-2.59866570298504
201193_at,IDH1,3417,11.1868189137717,-2.59972212938388
217905_at,MCMBP,79892,7.98481445341892,-2.60152413395254
205471_s_at,DACH1,1602,5.9309008939928,-2.60781644410233
205129_at,NPM3,10360,8.11742782524851,-2.60790334315522
212360_at,AMPD2,271,8.70334886834766,-2.61191878282529
220144_s_at,ANKEF1,63926,6.15186046324443,-2.61406652728353
206513_at,AIM2,9447,8.18876110503855,-2.61523297261834
218556_at,ORMDL2,29095,10.2528054565447,-2.61642494440539
74694_s_at,RABEP2,79874,7.35613921622098,-2.61661390090342
204354_at,POT1,25913,8.69428770755639,-2.61851722460663
202900_s_at,NUP88,4927,8.42323892100146,-2.62252607093941
210074_at,CTSV,1515,8.22514843083599,-2.62702465517864
208737_at,ATP6V1G1,9550,10.8851226202039,-2.63401790838442
207075_at,NLRP3,114548,6.73035058304283,-2.63472725688193
203263_s_at,ARHGEF9,23229,6.97826991804598,-2.63614738048478
204067_at,SUOX,6821,8.98039768140687,-2.63725205001823
220622_at,LRRC31,79782,6.31858785431017,-2.640836036659
213848_at,DUSP7,1849,7.661511126872,-2.6411982397634
219037_at,RRP15,51018,8.55540819878387,-2.64232045404133
220940_at,ANKRD36B,57730,7.40016985667499,-2.64286546541731
201052_s_at,PSMF1,9491,8.47561355298912,-2.6461431922039
202237_at,NNMT,4837,10.4355980081245,-2.64698700118483
203944_x_at,BTN2A1,11120,9.01427291745478,-2.6502620025755
205084_at,BCAP29,55973,7.45639059131369,-2.65047626141711
219741_x_at,ZNF552,79818,8.12360735983264,-2.65582451709499
218867_s_at,C12orf49,79794,8.59658200687907,-2.66103697046848
209380_s_at,ABCC5,10057,8.57979030431202,-2.66142770979123
208966_x_at,IFI16,3428,10.0805218519419,-2.66488447945654
218483_s_at,IFT46,56912,8.21308637989833,-2.67481257593311
205419_at,GPR183,1880,7.13978164501103,-2.6768013367953
215380_s_at,GGCT,79017,11.852761428961,-2.67784622902128
209871_s_at,APBA2,321,6.96922101456903,-2.67980025297562
203590_at,DYNC1LI2,1783,9.25140107761361,-2.6850964263494
209118_s_at,TUBA1A,7846,12.1086274405483,-2.68525870810508
218273_s_at,PDP1,54704,7.62840380440031,-2.68590345553502
213044_at,ROCK1,6093,10.4173168205111,-2.68775556294797
218422_s_at,RBM26,64062,7.99393591865479,-2.69449446972304
210547_x_at,ICA1,3382,8.96961963044786,-2.69455271828721
214109_at,LRBA,987,9.41059613507881,-2.69472983196854
217977_at,MSRB1,51734,10.1735173341784,-2.6952776869757
206683_at,ZNF165,7718,6.30750846881204,-2.69541677896199
206613_s_at,TAF1A,9015,5.97346748997213,-2.69568098248988
220335_x_at,CES3,23491,7.8241158122504,-2.69586516293038
213523_at,CCNE1,898,8.41837250250922,-2.69638156578425
203201_at,PMM2,5373,8.72734751294929,-2.69938526192797
205527_s_at,GEMIN4,50628,7.40221749849072,-2.69978670879001
204990_s_at,ITGB4,3691,7.38031419232209,-2.70122974322979
203221_at,TLE1,7088,9.91025693071154,-2.70284691968689
221016_s_at,TCF7L1,83439,8.00664314468124,-2.70330004708729
201089_at,ATP6V1B2,526,10.1054601282812,-2.70656103422591
214765_s_at,NAAA,27163,7.84683411507562,-2.71071176791959
205376_at,INPP4B,8821,7.51959291941139,-2.71345028926068
212762_s_at,TCF7L2,6934,7.07363728304631,-2.71663818269881
203044_at,CHSY1,22856,10.4107352335952,-2.71848622183926
219979_s_at,HIKESHI,51501,5.28566595932019,-2.72838237668526
219522_at,FJX1,24147,7.83280416120965,-2.72870734711925
202118_s_at,CPNE3,8895,9.4177397156547,-2.72879194086664
207564_x_at,OGT,8473,7.416574031567,-2.73062177492931
219268_at,ETNK2,55224,7.08375949086214,-2.73172090592567
209272_at,NAB1,4664,9.155010705839,-2.73954623422747
218729_at,LXN,56925,8.31203640022559,-2.74228824636422
209045_at,XPNPEP1,7511,9.79556906585697,-2.74401919068792
203207_s_at,MTFR1,9650,7.91799853405811,-2.74797672241448
214088_s_at,FUT3,2525,8.41205025943751,-2.7539549504172
219266_at,ZNF350,59348,6.81220550712875,-2.75535018381473
209504_s_at,PLEKHB1,58473,7.27602557008581,-2.75715469855632
214157_at,GNAS,2778,7.27062582233759,-2.75858404286212
208788_at,ELOVL5,60481,11.4128388270134,-2.7606834868091
221514_at,UTP14A,10813,8.0779894369013,-2.77173065515581
202037_s_at,SFRP1,6422,9.33166180496355,-2.77666551675811
213547_at,CAND2,23066,5.92247031248976,-2.78130258945872
218886_at,PAK1IP1,55003,7.38240130207587,-2.78201477663066
204401_at,KCNN4,3783,7.73273270895149,-2.79238372527276
208070_s_at,REV3L,5980,8.41939435354505,-2.79621093068946
218152_at,HMG20A,10363,7.48376019113535,-2.79639542273168
200838_at,CTSB,1508,11.4371409258242,-2.79738224012918
216251_s_at,TTLL12,23170,9.40826204959243,-2.80399739648803
218940_at,VCPKMT,79609,7.13881825989925,-2.80526259379055
201858_s_at,SRGN,5552,9.64104214938028,-2.81091564174668
214218_s_at,XIST,7503,9.29473987814419,-2.8135414031673
218643_s_at,CRIPT,9419,7.39178531292039,-2.81876898874864
201106_at,GPX4,2879,10.92905594616,-2.82176502355271
